age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
27.0,Male,Married,Graduate,54500.0,Private,2.8,MNC,Rented,16600.0,2,1,8100.0,0.0,6300.0,14100.0,6300.0,No,0.0,667.0,277900.0,82900.0,Vehicle EMI,1265000.0,44,Not_Eligible,1550.0
32.0,Female,Married,Graduate,89900.0,Self-employed,3.6,Startup,Own,0.0,4,3,0.0,0.0,4600.0,18600.0,8600.0,No,0.0,739.0,278500.0,125700.0,Education EMI,394000.0,27,Eligible,26145.0
32.0,Female,Married,Post Graduate,82300.0,Private,1.8,MNC,Own,0.0,4,3,0.0,10800.0,8600.0,16000.0,15200.0,No,0.0,748.0,604600.0,296500.0,Education EMI,157000.0,22,Eligible,17435.0
32.0,Male,Married,Graduate,45800.0,Private,10.0,Mid-size,Own,0.0,3,2,14300.0,0.0,3800.0,12300.0,9000.0,No,0.0,704.0,86200.0,38800.0,E-commerce Shopping EMI,92000.0,18,Not_Eligible,2560.0
58.0,Male,Married,Graduate,89800.0,Private,18.0,Mid-size,Rented,31000.0,5,4,4100.0,0.0,7100.0,14600.0,5500.0,No,0.0,601.0,75100.0,32200.0,E-commerce Shopping EMI,52000.0,19,Eligible,8800.0
38.0,Female,Married,Post Graduate,40700.0,Self-employed,2.7,Startup,Rented,8100.0,5,4,13700.0,0.0,3100.0,9100.0,3900.0,Yes,5400.0,638.0,61400.0,24400.0,E-commerce Shopping EMI,54000.0,22,Not_Eligible,500.0
38.0,Female,Married,Graduate,43600.0,Private,0.9,Mid-size,Own,0.0,3,2,4800.0,0.0,5200.0,11300.0,2800.0,No,0.0,621.0,38200.0,12900.0,E-commerce Shopping EMI,91000.0,14,Not_Eligible,4992.0
48.0,Female,Married,Post Graduate,102300.0,Private,12.5,Mid-size,Rented,33300.0,3,2,4000.0,23700.0,5200.0,27900.0,14500.0,Yes,22600.0,814.0,133700.0,45300.0,Vehicle EMI,927000.0,48,Not_Eligible,500.0
27.0,Male,Single,Graduate,69000.0,Private,0.5,Startup,Own,0.0,2,1,0.0,0.0,9000.0,15200.0,12700.0,Yes,16200.0,552.0,519000.0,109300.0,Personal Loan EMI,93000.0,12,Not_Eligible,3917.76
32.0,Male,Single,Graduate,57000.0,Private,5.0,Mid-size,Rented,10900.0,3,2,3500.0,0.0,4300.0,14300.0,6500.0,No,0.0,808.0,315300.0,118600.0,Home Appliances EMI,131000.0,36,Eligible,10500.0
27.0,Male,Single,Post Graduate,53100.0,Private,0.6,Startup,Family,0.0,1,0,0.0,0.0,6400.0,8400.0,8800.0,Yes,12500.0,638.0,170800.0,76300.0,Home Appliances EMI,83000.0,22,Not_Eligible,3808.0
58.0,Female,Single,Post Graduate,24100.0,Private,0.6,MNC,Rented,4500.0,3,2,6500.0,0.0,2200.0,5900.0,4300.0,No,0.0,642.0,144300.0,30300.0,Personal Loan EMI,438000.0,54,Not_Eligible,500.0
38.0,Male,Married,Graduate,23200.0,Private,8.8,Startup,Rented,5700.0,3,2,6900.0,0.0,2600.0,3500.0,4100.0,No,0.0,801.0,123900.0,71700.0,E-commerce Shopping EMI,16000.0,20,Not_Eligible,500.0
38.0,Male,Married,High School,18800.0,Private,5.3,Startup,Rented,5600.0,2,1,7500.0,9900.0,2400.0,4100.0,1900.0,Yes,4700.0,670.0,149300.0,43800.0,E-commerce Shopping EMI,126000.0,4,Not_Eligible,500.0
38.0,Male,Married,Graduate,59700.0,Self-employed,9.3,Mid-size,Rented,14100.0,4,3,10200.0,24400.0,4700.0,10000.0,9000.0,No,0.0,688.0,389900.0,127200.0,Education EMI,251000.0,37,Not_Eligible,500.0
48.0,Male,Married,Post Graduate,65200.0,Private,14.8,Mid-size,Family,0.0,3,2,0.0,23300.0,7500.0,18700.0,6800.0,Yes,15200.0,715.0,381500.0,77400.0,E-commerce Shopping EMI,134000.0,13,Not_Eligible,500.0
38.0,Male,Married,Post Graduate,129000.0,Self-employed,2.4,MNC,Own,0.0,4,3,0.0,0.0,15000.0,33700.0,14700.0,Yes,18300.0,703.0,440800.0,109500.0,E-commerce Shopping EMI,175000.0,22,Eligible,14899.5
32.0,Female,Married,Professional,86200.0,Private,9.5,MNC,Rented,17600.0,3,2,0.0,0.0,8200.0,16200.0,16400.0,No,0.0,694.0,637500.0,190500.0,Personal Loan EMI,334000.0,50,Eligible,15290.0
32.0,Female,Married,Post Graduate,11876.0,Private,0.5,Mid-size,Family,0.0,5,4,0.0,0.0,4000.0,14000.0,8500.0,No,0.0,727.0,398000.0,127200.0,E-commerce Shopping EMI,178000.0,21,Eligible,16104.0
27.0,Female,Single,Post Graduate,47600.0,Private,1.2,Startup,Rented,13600.0,3,2,6700.0,0.0,5000.0,8700.0,6800.0,Yes,5500.0,635.0,276000.0,57100.0,Education EMI,167000.0,28,Not_Eligible,500.0
58.0,Female,Single,Graduate,75700.0,Private,2.9,Startup,Own,0.0,3,2,0.0,0.0,7900.0,14000.0,10600.0,No,0.0,672.0,478800.0,216100.0,Education EMI,173000.0,46,Eligible,23760.0
32.0,Male,Married,Post Graduate,97300.0,Government,3.5,Large Indian,Rented,22900.0,3,2,10500.0,0.0,12400.0,26800.0,12200.0,Yes,23300.0,699.0,391300.0,166700.0,Home Appliances EMI,121000.0,18,Not_Eligible,500.0
38.0,Female,Married,Post Graduate,110900.0,Government,3.3,MNC,Family,0.0,2,1,0.0,0.0,9900.0,19300.0,6500.0,No,0.0,733.0,75400.0,21300.0,Vehicle EMI,1409000.0,27,Not_Eligible,33088.0
38.0,Female,Single,High School,32100.0,Private,4.6,Large Indian,Own,0.0,2,1,0.0,23800.0,4800.0,5500.0,4700.0,Yes,7800.0,712.0,196000.0,50900.0,Education EMI,425000.0,33,Not_Eligible,500.0
38.0,Male,Married,Post Graduate,106400.0,Private,1.5,Large Indian,Family,0.0,4,3,0.0,0.0,15500.0,26600.0,19500.0,Yes,28800.0,738.0,829600.0,403600.0,Personal Loan EMI,77000.0,54,Eligible,6160.0
27.0,Female,Single,Graduate,59500.0,Private,0.5,Mid-size,Rented,20500.0,1,0,0.0,0.0,5500.0,11200.0,4900.0,No,0.0,699.0,348000.0,123700.0,Home Appliances EMI,117000.0,7,Not_Eligible,6960.0
38.0,Male,Married,High School,85500.0,Private,14.0,Large Indian,Own,0.0,2,1,0.0,0.0,12300.0,13400.0,16000.0,Yes,23300.0,765.0,294900.0,90800.0,E-commerce Shopping EMI,158000.0,11,Not_Eligible,8610.0
32.0,Male,Married,Graduate,33900.0,Private,0.6,Mid-size,Own,0.0,4,3,7000.0,0.0,4400.0,9600.0,5900.0,No,0.0,691.0,62900.0,20200.0,Personal Loan EMI,160000.0,41,Not_Eligible,2240.0
48.0,Female,Married,Graduate,15000.0,Private,0.5,Startup,Own,0.0,3,2,0.0,0.0,1600.0,4000.0,1500.0,Yes,2700.0,669.0,92100.0,50500.0,Home Appliances EMI,199000.0,22,Not_Eligible,1601.6
38.0,Male,Married,Graduate,45100.0,Private,6.0,MNC,Own,0.0,2,1,8600.0,5800.0,5200.0,10000.0,8800.0,Yes,5300.0,765.0,139300.0,68900.0,Vehicle EMI,1085000.0,52,Not_Eligible,588.0
32.0,Female,Married,Graduate,27900.0,Self-employed,3.6,MNC,Own,0.0,3,2,0.0,22900.0,1800.0,7200.0,3500.0,Yes,7300.0,670.0,157300.0,91000.0,E-commerce Shopping EMI,88000.0,16,Not_Eligible,500.0
48.0,Male,Married,High School,34700.0,Private,0.7,MNC,Family,0.0,3,2,9300.0,8200.0,4200.0,5300.0,4400.0,Yes,8600.0,592.0,257900.0,104400.0,Personal Loan EMI,530000.0,59,Not_Eligible,500.0
38.0,Female,Married,Post Graduate,51500.0,Private,2.4,Mid-size,Rented,10200.0,5,4,13500.0,9000.0,6200.0,8800.0,3200.0,Yes,15400.0,579.0,150700.0,69800.0,Personal Loan EMI,500000.0,21,Not_Eligible,500.0
38.0,Female,Married,Graduate,10192.0,Private,2.0,MNC,Rented,24600.0,5,4,0.0,0.0,7800.0,24500.0,12400.0,No,0.0,722.0,623700.0,311600.0,Education EMI,440000.0,32,Not_Eligible,11605.0
38.0,Male,Single,Graduate,72800.0,Private,3.9,Large Indian,Rented,19000.0,1,0,0.0,0.0,8000.0,16200.0,7200.0,Yes,20300.0,649.0,398200.0,102900.0,E-commerce Shopping EMI,173000.0,10,Not_Eligible,588.0
58.0,Male,Married,Graduate,38000.0,Government,36.0,Startup,Own,0.0,4,3,4800.0,17100.0,4600.0,6100.0,4600.0,No,0.0,774.0,245700.0,52200.0,E-commerce Shopping EMI,187000.0,13,Not_Eligible,580.8
48.0,Female,Married,Graduate,43000.0,Private,23.3,MNC,Family,0.0,4,3,0.0,0.0,5600.0,10000.0,2300.0,Yes,12200.0,690.0,300200.0,139200.0,Home Appliances EMI,275000.0,12,Not_Eligible,4966.5
48.0,Female,Married,Graduate,40000.0,Private,13.8,Startup,Family,0.0,3,2,4300.0,0.0,3100.0,10100.0,5200.0,Yes,9000.0,724.0,191800.0,98700.0,Home Appliances EMI,190000.0,9,Not_Eligible,2905.0
38.0,Male,Married,Post Graduate,133600.0,Government,0.5,Startup,Family,0.0,3,2,4200.0,19100.0,8700.0,23900.0,17800.0,No,0.0,722.0,256100.0,114600.0,Home Appliances EMI,187000.0,30,Eligible,23960.0
38.0,Male,Married,Graduate,337837.0,Private,0.5,MNC,Family,0.0,3,2,0.0,0.0,4800.0,17500.0,9500.0,No,0.0,808.0,116200.0,33900.0,Education EMI,114000.0,40,Eligible,19814.4
58.0,Male,Married,Graduate,64100.0,Private,8.4,Mid-size,Family,0.0,4,3,10100.0,0.0,8000.0,11200.0,11400.0,Yes,15800.0,718.0,212600.0,62100.0,Education EMI,145000.0,45,Not_Eligible,2660.0
32.0,Male,Married,High School,34900.0,Private,2.2,Mid-size,Own,0.0,5,4,0.0,0.0,2100.0,8600.0,3700.0,Yes,7100.0,567.0,242000.0,88700.0,Personal Loan EMI,392000.0,46,Not_Eligible,4127.2
48.0,Female,Married,Post Graduate,97600.0,Private,11.2,Large Indian,Family,0.0,5,4,0.0,0.0,13100.0,18500.0,9700.0,Yes,21900.0,738.0,624000.0,265400.0,Home Appliances EMI,94000.0,26,Eligible,13244.0
38.0,Male,Married,High School,43300.0,Government,0.5,Mid-size,Own,0.0,3,2,5200.0,0.0,4600.0,7500.0,5200.0,No,0.0,764.0,130300.0,73300.0,Home Appliances EMI,284000.0,9,Not_Eligible,12480.0
38.0,Female,Married,Graduate,18000.0,Private,4.8,Large Indian,Own,0.0,4,3,0.0,0.0,1300.0,3900.0,1300.0,No,0.0,620.0,22700.0,9500.0,Education EMI,99000.0,37,High_Risk,3680.0
48.0,Female,Married,Graduate,65400.0,Government,5.1,MNC,Rented,11000.0,3,2,14200.0,0.0,5900.0,14500.0,12700.0,No,0.0,719.0,490600.0,275000.0,E-commerce Shopping EMI,130000.0,16,Not_Eligible,4295.5
27.0,Male,Married,Graduate,48900.0,Self-employed,1.0,Large Indian,Rented,13100.0,3,2,6600.0,0.0,6100.0,13700.0,6200.0,Yes,5300.0,646.0,302400.0,138700.0,Personal Loan EMI,584000.0,28,Not_Eligible,500.0
27.0,Male,Single,High School,56600.0,Government,2.1,Large Indian,Own,0.0,3,2,0.0,0.0,6900.0,15700.0,11000.0,No,0.0,850.0,423700.0,227700.0,Home Appliances EMI,34000.0,9,Eligible,15180.0
38.0,Female,Married,Graduate,49400.0,Private,2.3,Mid-size,Own,0.0,3,2,10600.0,0.0,3500.0,11700.0,7500.0,No,0.0,681.0,382000.0,95700.0,Home Appliances EMI,21000.0,31,Eligible,8855.0
27.0,Male,Single,Graduate,38900.0,Private,1.1,Startup,Rented,8900.0,3,2,8000.0,0.0,5800.0,9100.0,2600.0,No,0.0,712.0,120300.0,67900.0,Home Appliances EMI,281000.0,8,Not_Eligible,2250.0
27.0,Male,Married,High School,66300.0,Government,2.9,Large Indian,Own,0.0,5,4,8400.0,18700.0,4300.0,11100.0,6000.0,Yes,7900.0,713.0,425400.0,177100.0,Vehicle EMI,1098000.0,57,Not_Eligible,3811.5
38.0,Female,Married,Professional,57600.0,Private,5.6,Mid-size,Own,0.0,4,3,6200.0,10900.0,7800.0,13100.0,7600.0,No,0.0,713.0,217900.0,119500.0,Education EMI,374000.0,26,Not_Eligible,6000.0
27.0,Male,Married,High School,89500.0,Government,2.3,Large Indian,Rented,23200.0,3,2,0.0,9600.0,5400.0,25900.0,15800.0,No,0.0,772.0,668100.0,354100.0,Vehicle EMI,606000.0,80,Not_Eligible,6336.0
38.0,Male,Married,Graduate,6988.0,Self-employed,8.4,Small,Rented,7000.0,5,4,11200.0,24900.0,4500.0,11600.0,6300.0,No,0.0,767.0,223100.0,118400.0,Home Appliances EMI,239000.0,25,Not_Eligible,500.0
38.0,Female,Married,Professional,91200.0,Government,2.8,Mid-size,Family,0.0,2,1,0.0,6300.0,11400.0,25700.0,18100.0,No,0.0,718.0,475000.0,262200.0,E-commerce Shopping EMI,162000.0,11,Not_Eligible,14850.0
38.0,Male,Married,Professional,77300.0,Private,4.2,Startup,Family,0.0,4,3,9300.0,0.0,6000.0,11900.0,8500.0,Yes,19000.0,758.0,511000.0,147400.0,E-commerce Shopping EMI,92000.0,23,Eligible,10441.2
38.0,Male,Married,Post Graduate,112700.0,Private,4.3,Large Indian,Own,0.0,4,3,13700.0,0.0,7700.0,29500.0,22100.0,Yes,19600.0,755.0,794500.0,447700.0,Vehicle EMI,95000.0,37,Eligible,9286.2
48.0,Female,Single,High School,71000.0,Private,0.9,MNC,Rented,22700.0,2,1,0.0,22000.0,8700.0,20400.0,7000.0,No,0.0,687.0,195800.0,86800.0,E-commerce Shopping EMI,128000.0,14,Not_Eligible,500.0
48.0,Male,Married,Graduate,50700.0,Government,0.5,MNC,Family,0.0,4,3,0.0,14900.0,4900.0,10600.0,6200.0,Yes,8300.0,675.0,240100.0,89000.0,Vehicle EMI,541000.0,24,Not_Eligible,2030.0
27.0,Male,Single,Graduate,61600.0,Government,0.5,Mid-size,Rented,10800.0,2,1,0.0,0.0,4800.0,9300.0,7900.0,No,0.0,756.0,80500.0,18100.0,Education EMI,409000.0,36,Not_Eligible,13824.0
38.0,Female,Single,Professional,24800.0,Private,0.8,Mid-size,Family,0.0,2,1,7000.0,16600.0,3000.0,6100.0,3600.0,Yes,6600.0,602.0,113300.0,23000.0,Personal Loan EMI,790000.0,13,Not_Eligible,500.0
27.0,Male,Single,Graduate,48300.0,Private,1.2,Mid-size,Rented,14000.0,1,0,0.0,0.0,5600.0,12700.0,9000.0,No,0.0,1200.0,251000.0,114700.0,Vehicle EMI,1304000.0,82,Not_Eligible,3500.0
27.0,Female,Single,High School,53200.0,Private,0.5,Mid-size,Rented,14300.0,3,2,0.0,20900.0,6500.0,14300.0,10100.0,No,0.0,742.0,160400.0,73100.0,Education EMI,232000.0,33,Not_Eligible,500.0
32.0,Male,Single,Graduate,58400.0,Private,10.0,MNC,Rented,10400.0,3,2,7000.0,0.0,7300.0,12800.0,7800.0,Yes,9000.0,630.0,375000.0,213500.0,Home Appliances EMI,228000.0,6,Not_Eligible,1262.8
32.0,Male,Single,High School,37200.0,Private,2.4,Mid-size,Family,0.0,3,2,13300.0,14100.0,2700.0,9500.0,4100.0,Yes,4200.0,748.0,205000.0,74300.0,Education EMI,485000.0,8,Not_Eligible,500.0
27.0,Female,Married,Graduate,41400.0,Private,0.5,MNC,Own,0.0,4,3,5900.0,0.0,5600.0,8200.0,8100.0,No,0.0,649.0,318200.0,87600.0,Personal Loan EMI,461000.0,40,Not_Eligible,4787.2
38.0,Male,Single,High School,29500.0,Government,2.9,Mid-size,Rented,7200.0,2,1,0.0,0.0,3800.0,6900.0,3700.0,No,0.0,791.0,216400.0,61100.0,Home Appliances EMI,128000.0,14,Not_Eligible,5214.0
27.0,Female,Married,Graduate,24500.0,Private,5.0,Mid-size,Rented,6800.0,2,1,12800.0,0.0,1500.0,4700.0,4800.0,Yes,6400.0,648.0,90100.0,47300.0,Personal Loan EMI,475000.0,39,Not_Eligible,500.0
38.0,Male,Married,Graduate,33000.0,Government,0.7,Large Indian,Rented,10800.0,4,3,9000.0,0.0,3800.0,7700.0,3400.0,No,0.0,781.0,220000.0,81400.0,Home Appliances EMI,241000.0,6,Not_Eligible,500.0
48.0,Male,Married,Graduate,65500.0,Private,2.3,Startup,Own,0.0,3,2,0.0,0.0,4900.0,18700.0,7400.0,No,0.0,668.0,458800.0,129100.0,Personal Loan EMI,721000.0,20,Not_Eligible,18975.0
27.0,Male,Single,Post Graduate,127900.0,Private,0.8,Large Indian,Rented,21700.0,3,2,12100.0,0.0,11900.0,20900.0,19800.0,Yes,18800.0,734.0,198400.0,92900.0,E-commerce Shopping EMI,45000.0,19,Eligible,5084.8
58.0,Male,Single,Graduate,20000.0,Self-employed,20.3,Large Indian,Own,0.0,1,0,0.0,0.0,2800.0,3000.0,2100.0,No,0.0,712.0,13000.0,5900.0,E-commerce Shopping EMI,51000.0,23,Eligible,4356.0
32.0,Male,Single,Graduate,49400.0,Private,4.6,MNC,Rented,16100.0,3,2,0.0,0.0,7200.0,11100.0,8900.0,Yes,11200.0,542.0,41600.0,9900.0,Home Appliances EMI,215000.0,36,Not_Eligible,500.0
38.0,Male,Married,Professional,109500.0,Private,0.5,MNC,Family,0.0,5,4,3200.0,0.0,8200.0,31300.0,15900.0,Yes,19200.0,621.0,169000.0,37900.0,Education EMI,456000.0,48,Not_Eligible,5680.64
27.0,Male,Single,Post Graduate,70700.0,Self-employed,0.5,Large Indian,Rented,16200.0,2,1,12600.0,0.0,7200.0,15100.0,10700.0,Yes,11100.0,539.0,522300.0,267900.0,Education EMI,75000.0,6,Not_Eligible,500.0
28.0,Male,Single,High School,34400.0,Private,2.4,Small,Family,0.0,1,0,0.0,0.0,3800.0,6400.0,4800.0,Yes,6200.0,646.0,264100.0,111100.0,Vehicle EMI,1467000.0,81,Not_Eligible,4065.6
32.0,Male,Married,High School,423736.0,Private,0.5,Large Indian,Rented,4300.0,3,2,0.0,0.0,1200.0,5500.0,4100.0,No,0.0,740.0,11500.0,6300.0,Personal Loan EMI,963000.0,55,Not_Eligible,2080.0
32.0,FEMALE,Married,Graduate,52400.0,Private,2.0,Mid-size,Own,0.0,3,2,4100.0,0.0,7600.0,9600.0,3000.0,Yes,8100.0,698.0,162300.0,66300.0,Personal Loan EMI,774000.0,26,Not_Eligible,7000.0
38.0,Female,Married,Graduate,38400.0,Private,3.1,Mid-size,Rented,8000.0,2,1,2200.0,0.0,3500.0,10400.0,5000.0,Yes,7200.0,596.0,258800.0,133800.0,Education EMI,189000.0,27,Not_Eligible,646.8
48.0,Male,Married,Post Graduate,39000.0,Private,1.5,Large Indian,Rented,7000.0,5,4,13600.0,8700.0,2000.0,10700.0,3500.0,No,0.0,698.0,95700.0,42700.0,Education EMI,292000.0,43,Not_Eligible,500.0
32.0,Female,Married,Graduate,50900.0,Government,0.6,Mid-size,Own,0.0,3,2,0.0,0.0,5100.0,10300.0,4200.0,No,0.0,805.0,260800.0,145400.0,Home Appliances EMI,261000.0,15,Not_Eligible,18780.0
38.0,Female,Married,Graduate,34400.0,Government,0.6,Large Indian,Rented,8400.0,4,3,11200.0,10300.0,2700.0,9500.0,4300.0,No,0.0,681.0,123800.0,66300.0,Education EMI,334000.0,15,Not_Eligible,500.0
48.0,Female,Married,Post Graduate,54700.0,Private,11.1,Large Indian,Rented,8700.0,3,2,0.0,0.0,7900.0,11800.0,4900.0,Yes,12400.0,590.0,242300.0,93900.0,Personal Loan EMI,990000.0,48,Not_Eligible,2520.0
48.0,Male,Married,Graduate,51800.0,Private,9.4,Large Indian,Family,0.0,4,3,0.0,0.0,4500.0,11100.0,9800.0,No,0.0,673.0,120300.0,74000.0,E-commerce Shopping EMI,79000.0,3,Not_Eligible,13200.0
32.0,Male,Married,Professional,43300.0,Private,4.3,Mid-size,Own,0.0,3,2,5600.0,0.0,5200.0,8000.0,4100.0,Yes,7500.0,735.0,261900.0,68000.0,Education EMI,366000.0,12,Not_Eligible,4966.5
32.0,Female,Married,High School,60600.0,Government,3.0,MNC,Own,0.0,3,2,11800.0,10600.0,4300.0,15400.0,5900.0,No,0.0,701.0,284800.0,90600.0,Education EMI,400000.0,41,Not_Eligible,6930.0
58.0,Female,Married,High School,46400.0,Private,0.5,Large Indian,Rented,11000.0,3,2,7200.0,0.0,2900.0,10800.0,4700.0,No,0.0,749.0,305700.0,156800.0,Personal Loan EMI,635000.0,36,Not_Eligible,4312.0
32.0,Male,Married,Post Graduate,57900.0,Private,0.5,Startup,Own,0.0,3,2,8000.0,0.0,4000.0,11700.0,10200.0,No,0.0,719.0,231200.0,74000.0,Home Appliances EMI,297000.0,33,Not_Eligible,9600.0
48.0,Female,Single,Graduate,26700.0,Private,17.0,Mid-size,Rented,4800.0,1,0,0.0,0.0,2800.0,5600.0,2000.0,No,0.0,743.0,121100.0,62500.0,Vehicle EMI,542000.0,18,Not_Eligible,5750.0
38.0,Male,Married,Post Graduate,69000.0,Private,3.6,Mid-size,Rented,17200.0,5,4,4100.0,0.0,4200.0,13400.0,3500.0,Yes,13800.0,728.0,135100.0,55700.0,Vehicle EMI,521000.0,54,Not_Eligible,3584.0
32.0,Female,Married,Graduate,47900.0,Private,2.4,Mid-size,Own,0.0,4,3,9900.0,17400.0,3200.0,11600.0,9000.0,No,0.0,718.0,210200.0,47300.0,E-commerce Shopping EMI,123000.0,4,Not_Eligible,500.0
58.0,Male,Married,Post Graduate,57300.0,Private,1.3,MNC,Rented,0.0,4,3,0.0,20300.0,5900.0,8900.0,11400.0,No,0.0,708.0,361600.0,203000.0,Education EMI,89000.0,20,Not_Eligible,500.0
32.0,Male,Married,Graduate,93200.0,Private,0.9,Startup,Family,0.0,5,4,12000.0,0.0,5800.0,16100.0,16800.0,No,0.0,737.0,732500.0,328300.0,Education EMI,158000.0,10,High_Risk,18700.0
32.0,Male,Married,Graduate,42900.0,Private,2.8,Mid-size,Own,0.0,3,2,0.0,0.0,3300.0,12600.0,2800.0,Yes,10800.0,813.0,64200.0,33200.0,Home Appliances EMI,27000.0,26,Eligible,4502.4
32.0,Female,Married,High School,40100.0,Government,9.2,Large Indian,Own,0.0,5,4,0.0,0.0,5700.0,6400.0,4500.0,Yes,6800.0,651.0,264900.0,57900.0,E-commerce Shopping EMI,106000.0,23,Eligible,7072.45
32.0,Male,Single,High School,12000.0,Private,5.7,Mid-size,Family,0.0,2,1,3100.0,0.0,1400.0,1900.0,1500.0,No,0.0,683.0,66900.0,28500.0,E-commerce Shopping EMI,42000.0,12,Not_Eligible,2050.0
48.0,Female,Married,Graduate,51800.0,Government,12.7,Large Indian,Rented,14200.0,3,2,2400.0,0.0,4700.0,14000.0,7600.0,No,0.0,714.0,196000.0,59400.0,E-commerce Shopping EMI,155000.0,13,Not_Eligible,4895.0
27.0,Female,Single,Professional,138600.0,Private,0.5,Mid-size,Family,0.0,1,0,0.0,0.0,9300.0,29300.0,24500.0,No,0.0,722.0,599700.0,327400.0,E-commerce Shopping EMI,48000.0,4,Eligible,30200.0
38.0,Male,Married,Post Graduate,70700.0,Private,13.6,Mid-size,Rented,20100.0,3,2,8700.0,0.0,4000.0,14800.0,5400.0,No,0.0,651.0,479300.0,147800.0,E-commerce Shopping EMI,42000.0,23,Eligible,9735.0
32.0,Male,Married,Post Graduate,51500.0,Self-employed,5.5,Small,Rented,12600.0,2,1,10600.0,19000.0,6800.0,11000.0,10100.0,Yes,5700.0,691.0,370900.0,167700.0,Vehicle EMI,1297000.0,28,Not_Eligible,500.0
48.0,Male,Married,High School,46300.0,Private,24.5,Mid-size,Family,0.0,4,3,2400.0,0.0,3900.0,8500.0,3000.0,Yes,6400.0,665.0,63300.0,14200.0,Education EMI,320000.0,9,Not_Eligible,6188.0
48.0,Female,Married,High School,60000.0,Government,18.9,MNC,Own,0.0,4,3,4200.0,0.0,8000.0,10200.0,4700.0,No,0.0,754.0,268900.0,108800.0,Home Appliances EMI,175000.0,23,Eligible,21714.0
38.0,Female,Married,Professional,76900.0,Government,7.8,Mid-size,Own,0.0,3,2,0.0,0.0,11500.0,13700.0,4600.0,Yes,7900.0,800.0,43800.0,20400.0,Education EMI,299000.0,39,Eligible,14488.32
38.0,Male,Married,High School,30100.0,Private,0.9,Large Indian,Rented,6000.0,4,3,0.0,16400.0,2800.0,6000.0,5000.0,Yes,4400.0,677.0,92600.0,35800.0,Education EMI,112000.0,42,Not_Eligible,500.0
38.0,Male,Married,Post Graduate,117300.0,Private,1.7,Startup,Rented,20100.0,3,2,0.0,0.0,10800.0,33500.0,9700.0,No,0.0,835.0,778600.0,463900.0,Education EMI,59000.0,36,Eligible,28512.0
38.0,Male,Married,Post Graduate,71100.0,Private,2.6,Large Indian,Family,0.0,3,2,14300.0,0.0,10400.0,11800.0,12600.0,Yes,18600.0,587.0,491800.0,151800.0,E-commerce Shopping EMI,88000.0,3,Not_Eligible,1047.2
48.0,Female,Married,Graduate,69500.0,Private,1.9,Large Indian,Rented,17500.0,3,2,0.0,0.0,5000.0,10900.0,11300.0,No,0.0,740.0,216400.0,81700.0,Personal Loan EMI,478000.0,44,Not_Eligible,12400.0
27.0,Male,Married,High School,32300.0,Private,2.1,Mid-size,Rented,6100.0,4,3,2700.0,24900.0,4300.0,6200.0,4800.0,No,0.0,788.0,49400.0,9900.0,Home Appliances EMI,110000.0,29,Not_Eligible,500.0
38.0,Female,Married,High School,60600.0,Private,10.6,MNC,Rented,17800.0,2,1,0.0,24500.0,4100.0,11200.0,3700.0,Yes,13200.0,784.0,432700.0,166100.0,Education EMI,493000.0,19,Not_Eligible,500.0
32.0,Female,Single,High School,29100.0,Private,5.7,Large Indian,Rented,4500.0,2,1,14300.0,0.0,1500.0,7000.0,5100.0,Yes,5200.0,763.0,214800.0,61700.0,Vehicle EMI,895000.0,49,Not_Eligible,500.0
38.0,Male,Single,Graduate,35800.0,Private,0.5,Mid-size,Rented,12200.0,3,2,11300.0,22600.0,4200.0,10500.0,5200.0,No,0.0,605.0,59100.0,26600.0,E-commerce Shopping EMI,114000.0,6,Not_Eligible,500.0
32.0,M,Married,Graduate,62100.0,Self-employed,6.2,Large Indian,Family,0.0,4,3,0.0,0.0,3900.0,14000.0,7400.0,No,0.0,695.0,67100.0,17200.0,Education EMI,410000.0,43,High_Risk,13248.0
32.0,Female,Married,Post Graduate,48800.0,Private,1.8,Startup,Rented,12000.0,3,2,4400.0,0.0,6700.0,7500.0,5900.0,Yes,8200.0,704.0,154300.0,72100.0,Home Appliances EMI,23000.0,26,Eligible,1435.0
48.0,Male,Single,Graduate,11137.0,Private,2.7,Startup,Family,0.0,1,0,0.0,0.0,3800.0,13200.0,10300.0,No,0.0,714.0,391000.0,172300.0,Personal Loan EMI,920000.0,26,Not_Eligible,14630.0
27.0,Male,Single,High School,88100.0,Government,3.8,Startup,Own,0.0,1,0,0.0,0.0,10600.0,22200.0,5300.0,Yes,14100.0,795.0,293500.0,93000.0,Vehicle EMI,1086000.0,37,Not_Eligible,16585.8
32.0,Female,Married,Post Graduate,61300.0,Private,2.0,MNC,Own,0.0,4,3,7900.0,5000.0,9100.0,13700.0,6900.0,No,0.0,690.0,43400.0,22200.0,E-commerce Shopping EMI,53000.0,14,Eligible,7480.0
38.0,Male,Single,Graduate,56700.0,Private,7.9,Mid-size,Family,0.0,1,0,0.0,0.0,5300.0,9900.0,3500.0,Yes,11300.0,610.0,184600.0,54100.0,E-commerce Shopping EMI,166000.0,24,Not_Eligible,7476.0
